Chr	start	end	number	type	color
chr9	9600000	9699999	5	line	yellow
chr9	9700000	9799999	4	line	yellow
chr9	9800000	9899999	2	line	yellow
chr9	9900000	9999999	2	line	yellow
chr9	10000000	10099999	2	line	yellow
chr9	10100000	10199999	2	line	yellow
chr9	10200000	10299999	1	line	yellow
chr9	10300000	10399999	6	line	yellow
chr9	10500000	10599999	3	line	yellow
chr9	10600000	10699999	1	line	yellow
chr9	10700000	10799999	1	line	yellow
chr9	10800000	10899999	2	line	yellow
chr9	10900000	10999999	3	line	yellow
chr9	11000000	11099999	1	line	yellow
chr9	11100000	11199999	3	line	yellow
chr9	11300000	11399999	3	line	yellow
chr9	11400000	11499999	4	line	yellow
chr9	11500000	11599999	4	line	yellow
chr9	11600000	11699999	2	line	yellow
chr9	11800000	11899999	1	line	yellow
chr9	11900000	11999999	1	line	yellow
chr9	12000000	12099999	2	line	yellow
chr9	12100000	12199999	2	line	yellow
chr9	12200000	12299999	3	line	yellow
chr9	12300000	12399999	5	line	yellow
chr9	12400000	12499999	4	line	yellow
chr9	12500000	12599999	2	line	yellow
chr9	12600000	12699999	5	line	yellow
chr9	12700000	12799999	2	line	yellow
chr9	13000000	13099999	4	line	yellow
chr9	13100000	13199999	2	line	yellow
chr9	13200000	13299999	2	line	yellow
chr9	13300000	13399999	4	line	yellow
chr9	13400000	13499999	1	line	yellow
chr9	13900000	13999999	1	line	yellow
chr9	14100000	14199999	5	line	yellow
chr9	14200000	14299999	2	line	yellow
chr9	14500000	14599999	5	line	yellow
chr9	14600000	14699999	3	line	yellow
chr9	14700000	14799999	2	line	yellow
chr9	14800000	14899999	1	line	yellow
chr9	14900000	14999999	4	line	yellow
chr9	15000000	15099999	6	line	yellow
chr9	15100000	15199999	4	line	yellow
chr9	15200000	15299999	2	line	yellow
chr9	15300000	15399999	1	line	yellow
chr9	15500000	15599999	4	line	yellow
chr9	15600000	15699999	4	line	yellow
chr9	15700000	15799999	1	line	yellow
chr9	15800000	15899999	1	line	yellow
chr9	15900000	15999999	2	line	yellow
chr9	16000000	16099999	1	line	yellow
chr9	16100000	16199999	4	line	yellow
chr9	16200000	16299999	2	line	yellow
chr9	16300000	16399999	3	line	yellow
chr9	16400000	16499999	4	line	yellow
chr9	16500000	16599999	1	line	yellow
chr9	16700000	16799999	1	line	yellow
chr9	16800000	16899999	1	line	yellow
chr9	17100000	17199999	1	line	yellow
chr9	18900000	18999999	4	line	yellow
chr9	19000000	19099999	6	line	yellow
chr9	19100000	19199999	2	line	yellow
chr9	19200000	19299999	1	line	yellow
chr9	20300000	20399999	3	line	yellow
chr9	20400000	20499999	2	line	yellow
chr9	20500000	20599999	5	line	yellow
chr9	20600000	20699999	1	line	yellow
chr9	20700000	20799999	2	line	yellow
chr9	20800000	20899999	1	line	yellow
chr9	20900000	20999999	1	line	yellow
chr9	21000000	21099999	2	line	yellow
chr9	21300000	21399999	5	line	yellow
chr9	21400000	21499999	3	line	yellow
chr9	21500000	21599999	5	line	yellow
chr9	21700000	21799999	3	line	yellow
chr9	21800000	21899999	2	line	yellow
chr9	21900000	21999999	3	line	yellow
chr9	22000000	22099999	4	line	yellow
chr9	22300000	22399999	5	line	yellow
chr9	22400000	22499999	5	line	yellow
chr9	22500000	22599999	1	line	yellow
chr9	22600000	22699999	2	line	yellow
chr9	22700000	22799999	1	line	yellow
chr9	22800000	22899999	2	line	yellow
chr9	22900000	22999999	2	line	yellow
chr9	23000000	23099999	6	line	yellow
chr9	23100000	23199999	1	line	yellow
chr9	23200000	23299999	1	line	yellow
chr9	23500000	23599999	1	line	yellow
chr9	23600000	23699999	2	line	yellow
chr9	23700000	23799999	2	line	yellow
chr9	23800000	23899999	1	line	yellow
chr9	24200000	24299999	3	line	yellow
chr9	24300000	24399999	2	line	yellow
chr9	24400000	24499999	1	line	yellow
chr9	24700000	24799999	3	line	yellow
chr9	24900000	24999999	1	line	yellow
chr9	25000000	25099999	3	line	yellow
chr9	25100000	25199999	2	line	yellow
chr9	25300000	25399999	2	line	yellow
chr9	25400000	25499999	4	line	yellow
chr9	25500000	25599999	4	line	yellow
chr9	25600000	25699999	1	line	yellow
chr9	25700000	25799999	6	line	yellow
chr9	25800000	25899999	3	line	yellow
chr9	25900000	25999999	1	line	yellow
chr9	26100000	26199999	1	line	yellow
chr9	26200000	26299999	1	line	yellow
chr9	26300000	26399999	3	line	yellow
chr9	26400000	26499999	2	line	yellow
chr9	26600000	26699999	1	line	yellow
chr9	26800000	26899999	1	line	yellow
chr9	26900000	26999999	1	line	yellow
chr9	27000000	27099999	4	line	yellow
chr9	27100000	27199999	2	line	yellow
chr9	27200000	27299999	4	line	yellow
chr9	27600000	27699999	4	line	yellow
chr9	27800000	27899999	5	line	yellow
chr9	27900000	27999999	1	line	yellow
chr9	28500000	28599999	1	line	yellow
chr9	28800000	28899999	1	line	yellow
chr9	29000000	29099999	1	line	yellow
chr9	29300000	29399999	5	line	yellow
chr9	29500000	29599999	2	line	yellow
chr9	29600000	29699999	2	line	yellow
chr9	29700000	29799999	1	line	yellow
chr9	29800000	29899999	2	line	yellow
chr9	29900000	29999999	1	line	yellow
chr9	30000000	30099999	3	line	yellow
chr9	30100000	30199999	1	line	yellow
chr9	30200000	30299999	1	line	yellow
chr9	30300000	30399999	3	line	yellow
chr9	30500000	30599999	1	line	yellow
chr9	30700000	30799999	1	line	yellow
chr9	30900000	30999999	1	line	yellow
chr9	31000000	31099999	6	line	yellow
chr9	31100000	31199999	3	line	yellow
chr9	31200000	31299999	3	line	yellow
chr9	31300000	31399999	2	line	yellow
chr9	31400000	31499999	2	line	yellow
chr9	31500000	31599999	4	line	yellow
chr9	31600000	31699999	4	line	yellow
chr9	31700000	31799999	5	line	yellow
chr9	31800000	31899999	4	line	yellow
chr9	31900000	31999999	3	line	yellow
chr9	32000000	32099999	6	line	yellow
chr9	32100000	32199999	2	line	yellow
chr9	32200000	32299999	4	line	yellow
chr9	32300000	32399999	2	line	yellow
chr9	32400000	32499999	7	line	yellow
chr9	32500000	32599999	3	line	yellow
chr9	32600000	32699999	3	line	yellow
chr9	32700000	32799999	4	line	yellow
chr9	32800000	32899999	4	line	yellow
chr9	32900000	32999999	2	line	yellow
chr9	33000000	33099999	4	line	yellow
chr9	33100000	33199999	6	line	yellow
chr9	33200000	33299999	2	line	yellow
chr9	33300000	33399999	2	line	yellow
chr9	33400000	33499999	3	line	yellow
chr9	33500000	33599999	6	line	yellow
chr9	33700000	33799999	3	line	yellow
chr9	33800000	33899999	1	line	yellow
chr9	34000000	34099999	1	line	yellow
chr9	34200000	34299999	1	line	yellow
chr9	34300000	34399999	3	line	yellow
chr9	34600000	34699999	2	line	yellow
chr9	34700000	34799999	1	line	yellow
chr9	34800000	34899999	1	line	yellow
chr9	34900000	34999999	1	line	yellow
chr9	35000000	35099999	2	line	yellow
chr9	35200000	35299999	3	line	yellow
chr9	35300000	35399999	2	line	yellow
chr9	35400000	35499999	1	line	yellow
chr9	35500000	35599999	4	line	yellow
chr9	35600000	35699999	5	line	yellow
chr9	35800000	35899999	1	line	yellow
chr9	36000000	36099999	1	line	yellow
chr9	36100000	36199999	2	line	yellow
chr9	36200000	36299999	6	line	yellow
chr9	36300000	36399999	2	line	yellow
chr9	36400000	36499999	1	line	yellow
chr9	36500000	36599999	6	line	yellow
chr9	36600000	36699999	2	line	yellow
chr9	36700000	36799999	3	line	yellow
chr9	36900000	36999999	6	line	yellow
chr9	37000000	37099999	4	line	yellow
chr9	37100000	37199999	5	line	yellow
chr9	37200000	37299999	6	line	yellow
chr9	37300000	37399999	3	line	yellow
chr9	37400000	37499999	5	line	yellow
chr9	37500000	37599999	2	line	yellow
chr9	37600000	37699999	4	line	yellow
chr9	37700000	37799999	3	line	yellow
chr9	37800000	37899999	2	line	yellow
chr9	37900000	37999999	5	line	yellow
chr9	38000000	38099999	1	line	yellow
chr9	38100000	38199999	3	line	yellow
chr9	38200000	38299999	1	line	yellow
chr9	38400000	38499999	1	line	yellow
chr9	38500000	38599999	1	line	yellow
chr9	38600000	38699999	1	line	yellow
chr9	38900000	38999999	1	line	yellow
chr9	39200000	39299999	2	line	yellow
chr9	39300000	39399999	2	line	yellow
chr9	39400000	39499999	2	line	yellow
chr9	39700000	39799999	3	line	yellow
chr9	39800000	39899999	4	line	yellow
chrUn	400000	499999	1	line	yellow
chrUn	500000	599999	1	line	yellow
chrUn	1000000	1099999	1	line	yellow
chrUn	1100000	1199999	2	line	yellow
chrUn	1200000	1299999	3	line	yellow
chrUn	1300000	1399999	4	line	yellow
chrUn	1500000	1599999	2	line	yellow
chrUn	1700000	1799999	6	line	yellow
chrUn	1800000	1899999	4	line	yellow
chrUn	1900000	1999999	1	line	yellow
chrUn	2200000	2299999	1	line	yellow
chrUn	2400000	2499999	4	line	yellow
chrUn	2500000	2599999	1	line	yellow
chrUn	2600000	2699999	1	line	yellow
chrUn	2800000	2899999	1	line	yellow
chrUn	3200000	3299999	2	line	yellow
chrUn	3400000	3499999	4	line	yellow
chrUn	3500000	3599999	1	line	yellow
chrUn	3600000	3699999	1	line	yellow
chrUn	3900000	3999999	2	line	yellow
chrUn	4000000	4099999	2	line	yellow
chrUn	4100000	4199999	2	line	yellow
chrUn	4500000	4599999	4	line	yellow
chrUn	4600000	4699999	2	line	yellow
chrUn	4700000	4799999	2	line	yellow
chrUn	4800000	4899999	2	line	yellow
chrUn	4900000	4999999	6	line	yellow
chrUn	5000000	5099999	3	line	yellow
chrUn	5100000	5199999	5	line	yellow
chrUn	5600000	5699999	2	line	yellow
chrUn	5700000	5799999	3	line	yellow
chrUn	5800000	5899999	4	line	yellow
chrUn	5900000	5999999	1	line	yellow
chrUn	6000000	6099999	3	line	yellow
chrUn	6100000	6199999	2	line	yellow
chrUn	6200000	6299999	2	line	yellow
chrUn	6300000	6399999	1	line	yellow
chrUn	6400000	6499999	1	line	yellow
chrUn	7300000	7399999	1	line	yellow
chrUn	7700000	7799999	5	line	yellow
chrUn	7800000	7899999	2	line	yellow
chrUn	7900000	7999999	1	line	yellow
chrUn	8000000	8099999	2	line	yellow
chrUn	8100000	8199999	1	line	yellow
chrUn	8300000	8399999	3	line	yellow
chrUn	8600000	8699999	5	line	yellow
chrUn	8700000	8799999	2	line	yellow
chrUn	8800000	8899999	1	line	yellow
chrUn	9200000	9299999	3	line	yellow
chrUn	9400000	9499999	1	line	yellow
chrUn	9500000	9599999	3	line	yellow
chrUn	9600000	9699999	2	line	yellow
chrUn	9700000	9799999	7	line	yellow
chrUn	9800000	9899999	1	line	yellow
chrUn	9900000	9999999	2	line	yellow
chrUn	10000000	10099999	2	line	yellow
chrUn	10200000	10299999	2	line	yellow
chrUn	10300000	10399999	1	line	yellow
chrUn	10500000	10599999	1	line	yellow
chrUn	10600000	10699999	2	line	yellow
chrUn	10700000	10799999	3	line	yellow
chrUn	10800000	10899999	1	line	yellow
chrUn	11000000	11099999	1	line	yellow
chrUn	11100000	11199999	2	line	yellow
chrUn	11200000	11299999	2	line	yellow
chrUn	11300000	11399999	4	line	yellow
chrUn	11400000	11499999	1	line	yellow
chrUn	11500000	11599999	2	line	yellow
chrUn	11600000	11699999	1	line	yellow
chrUn	11700000	11799999	2	line	yellow
chrUn	11900000	11999999	1	line	yellow
chrUn	12000000	12099999	1	line	yellow
chrUn	12200000	12299999	5	line	yellow
chrUn	12300000	12399999	5	line	yellow
chrUn	12400000	12499999	1	line	yellow
chrUn	12500000	12599999	4	line	yellow
chrUn	12600000	12699999	2	line	yellow
chrUn	12700000	12799999	1	line	yellow
chrUn	12800000	12899999	3	line	yellow
chrUn	12900000	12999999	4	line	yellow
chrUn	13600000	13699999	1	line	yellow
chrUn	13700000	13799999	1	line	yellow
chrUn	14100000	14199999	2	line	yellow
chrUn	14400000	14499999	1	line	yellow
chrUn	14500000	14599999	2	line	yellow
chrUn	14700000	14799999	3	line	yellow
chrUn	14800000	14899999	2	line	yellow
chrUn	14900000	14999999	2	line	yellow
chrUn	15100000	15199999	3	line	yellow
chrUn	15300000	15399999	3	line	yellow
chrUn	15400000	15499999	1	line	yellow
chrUn	15500000	15599999	3	line	yellow
chrUn	15600000	15699999	1	line	yellow
chrUn	15700000	15799999	3	line	yellow
chrUn	15800000	15899999	1	line	yellow
chrUn	16600000	16699999	2	line	yellow
chrUn	16700000	16799999	3	line	yellow
chrUn	16800000	16899999	1	line	yellow
chrUn	17100000	17199999	3	line	yellow
chrUn	17200000	17299999	7	line	yellow
chrUn	17300000	17399999	2	line	yellow
chrUn	17500000	17599999	7	line	yellow
chrUn	17600000	17699999	1	line	yellow
chrUn	18100000	18199999	1	line	yellow
chrUn	18200000	18299999	2	line	yellow
chrUn	18500000	18599999	2	line	yellow
chrUn	18600000	18699999	2	line	yellow
chrUn	20000000	20099999	1	line	yellow
chrUn	20400000	20499999	1	line	yellow
chrUn	20500000	20599999	1	line	yellow
chrUn	23500000	23599999	1	line	yellow
chrUn	23700000	23799999	1	line	yellow
chrUn	26500000	26599999	2	line	yellow
chrUn	26900000	26999999	1	line	yellow
chrUn	29200000	29299999	1	line	yellow
chrUn	30100000	30199999	2	line	yellow
chrUn	32300000	32399999	1	line	yellow
chrUn	37100000	37199999	1	line	yellow
chrUn	39500000	39599999	1	line	yellow
chrUn	43200000	43299999	1	line	yellow
