# Constructed from biom file
#OTU ID	DS-RE-1	DS-RE-2	DS-RE-3	DS-RE-4	DS-RE-5	DS-RE-6	DS-RL-1	DS-RL-2	DS-RL-3	DS-RL-4	DS-RL-5	DS-RL-6	DS-RS-1	DS-RS-2	DS-RS-3	DS-RS-4	DS-RS-5	DS-RS-6	SB-RE-1	SB-RE-2	SB-RE-3	SB-RE-4	SB-RE-5	SB-RE-6	SB-RL-1	SB-RL-2	SB-RL-3	SB-RL-4	SB-RL-5	SB-RL-6	SB-RS-1	SB-RS-2	SB-RS-3	SB-RS-4	SB-RS-5	SB-RS-6	taxonomy
OTU1355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-010
OTU1356	4.0	0.0	0.0	0.0	0.0	0.0	22.0	2.0	2.0	3.0	0.0	0.0	8.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	5.0	3.0	0.0	3.0	0.0	0.0	6.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales S24-7 group; g__norank; s__uncultured bacterium
OTU1357	27.0	7.0	22.0	21.0	1.0	24.0	9.0	11.0	10.0	11.0	4.0	28.0	11.0	5.0	22.0	37.0	24.0	11.0	1.0	2.0	0.0	3.0	0.0	0.0	4.0	2.0	0.0	2.0	3.0	1.0	22.0	8.0	3.0	1.0	1.0	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Acetitomaculum; s__uncultured rumen bacterium
OTU1358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	1.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenellaceae R-7 group
OTU1359	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	3.0	0.0	2.0	0.0	2.0	1.0	1.0	0.0	9.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	3.0	1.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Coriobacteriales; f__Coriobacteriaceae
OTU1360	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	7.0	2.0	0.0	5.0	1.0	4.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	7.0	1.0	12.0	7.0	1.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__unidentified rumen bacterium RFN40
OTU1361	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	9.0	0.0	3.0	1.0	0.0	1.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	1.0	0.0	0.0	2.0	d__Bacteria; p__Spirochaetae; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema 2; s__Treponema saccharophilum DSM 2985
OTU1362	1.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	2.0	0.0	0.0	5.0	0.0	11.0	1.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Spirochaetae; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema 2; s__uncultured rumen bacterium
OTU1363	4.0	0.0	0.0	0.0	0.0	2.0	325.0	0.0	1.0	0.0	2.0	31.0	34.0	0.0	0.0	0.0	0.0	8.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	0.0	381.0	6.0	1.0	19.0	0.0	0.0	43.0	1.0	0.0	9.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1
OTU1364	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus anthracis
OTU1365	0.0	0.0	0.0	1.0	0.0	0.0	4.0	10.0	9.0	9.0	6.0	4.0	13.0	4.0	3.0	3.0	15.0	23.0	0.0	6.0	0.0	0.0	0.0	0.0	7.0	1.0	4.0	10.0	8.0	3.0	2.0	8.0	8.0	7.0	7.0	9.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Coriobacteriales; f__Coriobacteriaceae; g__Senegalimassilia; s__uncultured bacterium
OTU1366	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Saccharomonospora
OTU1367	2.0	1.0	1.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	0.0	14.0	0.0	9.0	0.0	3.0	0.0	19.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	d__Bacteria; p__Spirochaetae; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema 2; s__uncultured rumen bacterium
OTU1368	0.0	1.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	61.0	0.0	5.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales S24-7 group; g__norank; s__uncultured bacterium
OTU1369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	29.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales BS11 gut group; g__norank; s__uncultured bacterium
OTU1370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	1.0	0.0	0.0	1.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__uncultured; s__uncultured rumen bacterium
OTU1371	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	7.0	1.0	0.0	37.0	0.0	0.0	154.0	0.0	0.0	3.0	0.0	0.0	61.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae UCG-001; s__uncultured bacterium
OTU1372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
OTU1373	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	4.0	7.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	15.0	5.0	1.0	0.0	4.0	7.0	8.0	2.0	0.0	1.0	1.0	3.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelotrichaceae UCG-004; s__uncultured rumen bacterium
OTU1374	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	1.0	3.0	1.0	1.0	2.0	5.0	5.0	4.0	5.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	8.0	2.0	8.0	3.0	9.0	8.0	3.0	5.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenellaceae R-7 group
OTU1375	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group; s__unidentified rumen bacterium RF14
OTU1376	4.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	4.0	5.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family XIII; g__Family XIII UCG-002; s__uncultured rumen bacterium
OTU1377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Saccharopolyspora; s__Saccharopolyspora hordei
OTU1378	0.0	0.0	0.0	0.0	0.0	0.0	2.0	8.0	0.0	5.0	4.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminiclostridium 5; s__uncultured rumen bacterium
OTU1379	1.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	3.0	0.0	2.0	1.0	0.0	1.0	2.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	1.0	1.0	1.0	d__Bacteria
OTU1381	4.0	1.0	5.0	1.0	2.0	1.0	21.0	1.0	68.0	1.0	101.0	27.0	4.0	2.0	11.0	1.0	8.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	22.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales BS11 gut group; g__norank; s__uncultured bacterium
OTU1382	290.0	664.0	203.0	250.0	63.0	81.0	1.0	4.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	174.0	32.0	268.0	197.0	253.0	571.0	6.0	0.0	1.0	0.0	3.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobulbaceae; g__Desulfobulbus; s__uncultured rumen bacterium
OTU1383	0.0	1.0	1.0	0.0	0.0	1.0	27.0	17.0	54.0	16.0	4.0	22.0	2.0	2.0	15.0	8.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	45.0	10.0	9.0	8.0	17.0	13.0	16.0	3.0	10.0	5.0	4.0	8.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-010; s__unidentified rumen bacterium RFN71
OTU1384	285.0	1657.0	183.0	943.0	3537.0	530.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1188.0	339.0	268.0	669.0	1402.0	388.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Spirochaetae; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema 2
OTU1385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Quinella
OTU1386	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Tenericutes; c__Mollicutes; o__Mollicutes RF9; f__norank; g__norank
OTU1387	1.0	13.0	0.0	5.0	0.0	23.0	15.0	20.0	11.0	98.0	39.0	328.0	7.0	148.0	1.0	91.0	35.0	1831.0	23.0	60.0	3.0	1.0	0.0	1.0	67.0	288.0	89.0	18.0	4.0	23.0	27.0	324.0	82.0	31.0	11.0	45.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__uncultured rumen bacterium
OTU1388	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	1.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
OTU1389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	2.0	16.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenellaceae R-7 group
OTU1390	6.0	5.0	59.0	0.0	0.0	5.0	14.0	3.0	26.0	0.0	0.0	12.0	11.0	14.0	52.0	0.0	0.0	50.0	44.0	78.0	1.0	0.0	18.0	0.0	42.0	59.0	0.0	0.0	13.0	0.0	16.0	45.0	0.0	0.0	39.0	0.0	d__Bacteria; p__Spirochaetae; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema 2; s__Treponema saccharophilum DSM 2985
OTU1391	1.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	3.0	2.0	2.0	3.0	3.0	2.0	7.0	3.0	8.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	3.0	2.0	0.0	7.0	8.0	3.0	2.0	1.0	2.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Acetitomaculum; s__uncultured bacterium
OTU1392	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae; g__Elusimicrobium; s__uncultured bacterium
OTU1393	7.0	5.0	2.0	5.0	0.0	0.0	15.0	0.0	2.0	5.0	4.0	0.0	18.0	19.0	1.0	11.0	5.0	3.0	9.0	1.0	1.0	2.0	0.0	0.0	5.0	0.0	1.0	10.0	1.0	0.0	5.0	3.0	15.0	54.0	5.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae UCG-001
OTU1394	2.0	36.0	1.0	2.0	5.0	3.0	20.0	47.0	15.0	1.0	3.0	41.0	27.0	74.0	14.0	17.0	5.0	48.0	8.0	0.0	4.0	3.0	1.0	14.0	6.0	5.0	6.0	52.0	24.0	31.0	28.0	59.0	7.0	69.0	39.0	19.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-014
OTU1395	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0	2.0	12.0	2.0	3.0	3.0	3.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	4.0	4.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family XIII; g__Anaerovorax; s__uncultured rumen bacterium
OTU1396	2.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	4.0	1.0	0.0	2.0	0.0	5.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Papillibacter
OTU1397	3.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0	2.0	2.0	3.0	1.0	1.0	1.0	1.0	0.0	2.0	1.0	7.0	4.0	3.0	1.0	1.0	1.0	12.0	12.0	21.0	0.0	2.0	5.0	5.0	7.0	2.0	1.0	3.0	1.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelotrichaceae UCG-004; s__uncultured rumen bacterium
OTU1398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	2.0	4.0	3.0	4.0	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae
OTU1399	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1
OTU1400	0.0	1.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	11.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelotrichaceae UCG-004; s__unidentified rumen bacterium RFN20
OTU1401	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	13.0	0.0	0.0	0.0	0.0	1.0	5.0	d__Bacteria; p__Spirochaetae; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema 2; s__uncultured bacterium
OTU1402	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	4.0	3.0	39.0	0.0	6.0	0.0	1.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	1.0	18.0	1.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__Prevotella sp. CA17
OTU1403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae NK4A214 group; s__uncultured bacterium
OTU1404	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	11.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	4.0	1.0	5.0	13.0	7.0	2.0	3.0	1.0	2.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus 1
OTU1405	2.0	8.0	0.0	6.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales
OTU1406	0.0	7.0	0.0	0.0	10.0	1.0	0.0	6.0	16.0	0.0	77.0	26.0	0.0	39.0	12.0	0.0	92.0	114.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	30.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae UCG-001
OTU1407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiales vadinBB60 group; g__norank
OTU1408	37.0	1.0	8.0	1.0	47.0	114.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	10.0	564.0	523.0	311.0	420.0	1.0	0.0	1.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio 2; s__uncultured rumen bacterium
OTU1409	0.0	2.0	1.0	7.0	5.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	16.0	15.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
OTU1410	109.0	39.0	4.0	1.0	0.0	0.0	86.0	9.0	10.0	3.0	0.0	0.0	698.0	340.0	115.0	3.0	1.0	11.0	32.0	6.0	9.0	1.0	2.0	0.0	17.0	0.0	9.0	11.0	2.0	0.0	78.0	2.0	64.0	19.0	29.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__uncultured bacterium
OTU1411	0.0	3.0	0.0	0.0	0.0	2.0	2.0	11.0	4.0	3.0	2.0	1.0	4.0	10.0	9.0	14.0	3.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	7.0	1.0	2.0	6.0	4.0	1.0	25.0	6.0	2.0	3.0	2.0	7.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenellaceae R-7 group; s__uncultured bacterium
OTU1412	50.0	0.0	48.0	11.0	32.0	45.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	9.0	20.0	2.0	26.0	12.0	4.0	1.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group; s__uncultured rumen bacterium
OTU1413	8.0	3.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	46.0	19.0	8.0	0.0	31.0	3.0	8.0	3.0	7.0	0.0	3.0	0.0	0.0	0.0	6.0	3.0	3.0	10.0	89.0	25.0	57.0	11.0	215.0	75.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus 1
OTU1414	2.0	2.0	10.0	0.0	2.0	0.0	36.0	1.0	30.0	15.0	69.0	0.0	6.0	17.0	5.0	6.0	18.0	2.0	4.0	3.0	1.0	0.0	0.0	1.0	9.0	8.0	2.0	9.0	5.0	5.0	3.0	2.0	0.0	2.0	14.0	20.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae UCG-003
OTU1415	1.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
OTU1416	2.0	0.0	0.0	2.0	0.0	0.0	3.0	1.0	1.0	1.0	6.0	5.0	5.0	0.0	2.0	4.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	1.0	7.0	10.0	0.0	0.0	4.0	1.0	1.0	20.0	d__Bacteria; p__Saccharibacteria; c__Unknown Class; o__Unknown Order; f__Unknown Family; g__Candidatus Saccharimonas; s__uncultured rumen bacterium
OTU1417	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
OTU1418	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae; g__Elusimicrobium; s__uncultured bacterium
